"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7012","Chd3",3659.049321,-0.062807168,0.081967067,-0.766248817,0.443528267,0.99976007
"7156","Cnnm1",1286.234836,-0.054958628,0.102075305,-0.538412575,0.590292247,0.99976007
"7764","Dscaml1",345.0594552,0.111591487,0.160909165,0.693506099,0.487991999,0.99976007
"8012","Epb41l1",5694.006001,0.006412234,0.080975901,0.079186944,0.936883929,0.99976007
"8025","Ephb1",1154.196732,0.044468205,0.11557615,0.384752436,0.700420842,0.99976007
"8090","Etv5",693.6010945,0.12778273,0.281378705,0.454130777,0.649734702,0.99976007
"8246","Fam81b",2.794461219,0.275829715,1.687095635,0.163493823,0.870129636,0.99976007
"8251","Fam83h",27.00268447,0.194263448,0.539294834,0.360217521,0.718684473,0.99976007
"8454","Foxp1",300.1127437,0.092268426,0.173899353,0.530585218,0.595706241,0.99976007
"8508","Fzd1",877.5883733,-0.055833126,0.111520686,-0.500652645,0.616615605,0.99976007
"8549","Galnt14",14.45638012,0.071966704,0.743130193,0.09684266,0.922851346,0.99976007
"8863","Gse1",1207.919917,0.04832428,0.105731604,0.457046692,0.647637485,0.99976007
"8917","Gxylt2",32.4525945,-0.024664613,0.497323308,-0.049594726,0.960445349,0.99976007
"9365","Irf2bpl",1646.238098,-0.061952856,0.103940265,-0.596042888,0.551146576,0.99976007
"9415","Itpkb",480.2628895,0.084661555,0.140575532,0.602249581,0.547008017,0.99976007
"9469","Kcna1",1724.215595,0.021155535,0.093075381,0.227294639,0.820194642,0.99976007
"9842","Lrp8",3285.323871,0.014583907,0.082051831,0.17774018,0.858927029,0.99976007
"10015","Mapk11",62.53396571,-0.08360139,0.371785622,-0.224864506,0.822084682,0.99976007
"10996","Olfm1",3908.995981,-0.05114579,0.07696851,-0.664502786,0.506368566,0.99976007
"11054","Otud7a",527.1427115,-0.094629304,0.139997625,-0.675935067,0.499081872,0.99976007
"11535","Plxna2",1942.599232,-0.078408278,0.086997936,-0.90126596,0.367446928,0.99976007
"11908","Ptpn5",285.2325658,-0.043120861,0.181800266,-0.237188106,0.812510863,0.99976007
"12201","Rhbdf1",286.6686715,0.012003802,0.177595098,0.067590841,0.946111347,0.99976007
"12229","Rims4",1739.057294,-0.026030801,0.097835386,-0.266067343,0.790187346,0.99976007
"12387","Rps6ka1",1582.90464,0.015352863,0.090938564,0.168826759,0.86593291,0.99976007
"12588","Sec16b",11.55641894,0.11568852,0.833551909,0.138789821,0.889616238,0.99976007
"12677","Sez6",3127.675066,-0.030188579,0.082203315,-0.367242843,0.713437884,0.99976007
"12733","Sh3rf3",181.2730909,0.047268513,0.223837739,0.211173118,0.832752187,0.99976007
"12737","Shank1",3890.848456,0.068342528,0.083683901,0.816674738,0.414114332,0.99976007
"13208","Spon1",1335.030765,-0.041062449,0.097718295,-0.420212495,0.674330228,0.99976007
"13706","Timp2",770.1698285,-0.049614933,0.120761472,-0.41085068,0.681182029,0.99976007
"13996","Tpbg",99.4321715,-0.228517601,0.3054824,-0.748054883,0.454427054,0.99976007
"14363","Unc5b",1631.600896,-0.019098247,0.092384847,-0.206724881,0.836224725,0.99976007
"14451","Vegfa",883.71324,-0.095636402,0.116657911,-0.819802112,0.412328927,0.99976007
"14455","Vgf",356.457057,-0.11670214,0.16561925,-0.704641156,0.481033579,0.99976007
"14930","Zfp703",696.3246874,-0.082852346,0.135935848,-0.609495927,0.542195771,0.99976007
