"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"758","Sipa1l1",422.9375834,-0.367150415,0.153382069,-2.39369842,0.016679457,0.332951006
"761","Ces5a",23.52314405,1.450679239,0.607615473,2.387495552,0.016963608,0.337288243
"762","Aldh1l1",824.7496114,0.278007118,0.116498649,2.386354871,0.017016322,0.337515856
"764","Kcnq2",1499.83408,-0.222482888,0.093252914,-2.385800905,0.017041974,0.337515856
"765","Clgn",181.0295128,-0.513321076,0.215601682,-2.380876959,0.01727148,0.339207543
"767","Gas1",317.2310307,-0.403426319,0.169380748,-2.381771982,0.017229562,0.339207543
"768","Itga4",259.4325857,0.437313113,0.183731721,2.380172083,0.017304555,0.339207543
"770","Napa",2139.402381,-0.203451574,0.085458269,-2.380712567,0.017279189,0.339207543
"771","Ogdhl",731.6113806,-0.281565722,0.118311805,-2.379861611,0.017319141,0.339207543
"774","Itpr1",22406.7947,-0.178331436,0.074999838,-2.377757604,0.017418272,0.339305031
"776","Lrp1",7584.186717,-0.185099128,0.077821244,-2.378516701,0.017382449,0.339305031
"784","Kank2",515.7654099,-0.326820061,0.138179964,-2.365176906,0.01802146,0.348076393
