"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Eif2b5",2446.5236781149,0.109698713036481,0.127814934831955,0.858262089486707,0.390747757991031,0.561466784579809
"Eif2d",1254.80706162993,-0.0999509583966876,0.118694788298248,-0.842083800221605,0.399741048323647,0.569600618401598
"Eif2s1",1503.82153309616,-0.242822765538757,0.130741765133483,-1.8572700566712,0.0632727422626386,0.147510536380417
"Eif2s2",1399.51165542089,-0.150058167426982,0.129472964955972,-1.15899228443568,0.246459330040333,0.409426413617676
"Eif2s3x",500.560786456459,-0.17521006030806,0.20154033289647,-0.869354822382199,0.384653085536457,0.555157963205898
"Eif2s3y",1117.52112215096,-0.270320879373099,1.71271918968071,-0.157831406924034,0.874589649680801,0.926136825392772
"Eif3a",7800.30948695609,-0.0780902350708644,0.123752553355861,-0.6310191826613,0.528027981861167,0.682948378242001
"Eif3b",4033.28030987588,-0.28121829103242,0.0982426361920857,-2.86248722481934,0.00420330205142459,0.0160539525278805
"Eif3c",6660.45965616258,-0.0287853567580075,0.0961157564390955,-0.299486346718267,0.764568988000037,0.855752732387832
"Eif3d",3811.45832146937,-0.176700392263623,0.121303053154971,-1.45668544746256,0.145203228648147,0.277624507832423
"Eif3e",2547.00619924066,-0.434507855971195,0.137009878781454,-3.17136150937177,0.00151726194900396,0.00677790200360929
"Eif3f",4457.98317700408,-0.268376388558053,0.126842481548291,-2.11582417248655,0.0343597644329157,0.0907704097271422
"Eif3g",2572.79920769847,-0.0185555285270046,0.146818000080281,-0.126384561272176,0.899427522474743,0.940596184189804
"Eif3h",3980.51388487208,-0.239962651583601,0.136592402437026,-1.75677890792083,0.0789555015690581,0.175423408225471
"Eif3i",3145.4048253896,-0.167100602013974,0.144672718218581,-1.15502496995672,0.248080201268573,0.411206721579781
"Eif3j1",246.920494763724,-0.253620759315324,0.160898437134203,-1.57627857568176,0.114961616841555,0.233019173457224
"Eif3j2",11.7715063818643,-0.186534942494592,0.554195185631016,-0.336587085797579,0.736428192771245,0.83815915839291
"Eif3k",2702.26830983705,-0.0508562795600053,0.13184503944663,-0.385727667673016,0.69969836978567,0.811773113401693
"Eif3l",3107.68450600591,-0.424699033944072,0.0926568678137457,-4.58356778040222,4.57108617041198e-06,3.84036773600203e-05
"Eif3m",1550.24191442723,-0.0296794036379069,0.120355599709126,-0.246597613319495,0.80521965181276,0.881978908340706
"Eif3s6-ps1",4.59159284075385,-0.67626412604809,0.95620193183222,-0.707239865906013,0.479417428149071,0.640315926827022
"Eif3s6-ps2",3.75746670482479,0.243948906748946,1.02451510000959,0.238111577610387,0.811794555324041,0.886340501980095
"Eif3s6-ps3",1.25438447346518,-0.713535357680273,2.15371349496793,-0.331304678801252,0.7404143575191,NA
"Eif4a-ps4",41.5159711957158,-0.142218750558087,0.367558592625643,-0.386928107277134,0.698809432148705,0.810953049204042
"Eif4a1",1862.75937655894,-0.666072093446358,0.133903664267822,-4.97426337873876,6.54962108558445e-07,6.57285521542934e-06
"Eif4a2",12621.6247740506,0.301022504526552,0.126920281771995,2.3717446914223,0.0177043194968916,0.0531648013003288
"Eif4a3",2112.75057303844,-0.306039235279475,0.111226646901227,-2.75149205523789,0.00593244588092354,0.021497255303488
"Eif4b",7812.73972459766,-0.088879196406659,0.0779421994273143,-1.14032189314268,0.25415222003213,0.418016201512348
"Eif4e",1826.26142048552,0.0756869582504616,0.14112104809675,0.536326503177415,0.59173291676655,0.733707677647212
"Eif4e2",2281.86322593164,-0.276142962712924,0.109372303140948,-2.52479791302428,0.0115764838032848,0.0374353461261916
"Eif4e3",740.392945912248,-0.757758082847662,0.119016753337522,-6.36681863349711,1.92989148209509e-10,3.33673966682994e-09
"Eif4ebp1",54.9496612605899,0.0590240108798377,0.31163162569862,0.189403147859325,0.849776857487961,0.911264732122002
"Eif4ebp2",4762.21235642442,-0.132635479224085,0.103371418563625,-1.28309624717443,0.199458358407494,0.351451110905301
"Eif4ebp3",7.81688977282318,-0.125253329089101,0.76951456412128,-0.162769276800017,0.870700099186715,0.924433698491926
"Eif4enif1",2158.15103919169,-0.00742782242431624,0.0870894078616933,-0.085289619101698,0.932031144218184,0.96012443109845
"Eif4g1",13332.2039407952,-0.0431974000007112,0.0996534933455225,-0.433476023273318,0.664668981158688,0.787940802171212
"Eif4g2",43334.1873921715,-0.573794164630481,0.1289257201453,-4.4505794808345,8.56388906326569e-06,6.80466303874399e-05
"Eif4g3",9700.14653794047,0.138918758360675,0.125722431049981,1.10496398455299,0.269175195261759,0.435784694532823
"Eif4h",13371.7159977421,0.170759711400274,0.109161909103697,1.56427926922809,0.117751998401533,0.237093482607971
"Eif5",8317.9898778965,0.446222211294935,0.158330409373394,2.81829759084749,0.00482790401224561,0.0180488149995274
"Eif5a",8786.52172831002,-0.390806013619523,0.120511859609673,-3.24288426786632,0.0011832626494494,0.00547517584663443
"Eif5a2",1645.68767277485,0.551582088496685,0.199754746451135,2.76129653135234,0.00575723774247834,0.0209392902506912
"Eif5al3-ps",5.14114556300847,0.845648128129729,1.09414860084838,0.772882337439382,0.439592018646842,0.605763487188829
"Eif5b",4950.37992292064,0.148272009075024,0.120409583469684,1.23139707656538,0.218174389838084,0.375241654975187
"Eif6",1954.06178725527,-0.0462444040175957,0.154660401034535,-0.299006104395587,0.764935387878934,0.855968072312457
"Eipr1",1114.1202995247,0.0821231770342239,0.128424452390343,0.639466826649275,0.522519287589378,0.677837453847957
"Elac1",1179.7681881611,0.774770980474818,0.120454620793839,6.43205694699633,1.25888554698716e-10,2.22583987661265e-09
"Elac2",1243.93846197064,-0.0176533528855225,0.105359290227221,-0.167553832675323,0.866934293792393,0.92182346526768
"Elavl1",2795.65406616246,-0.138506196727231,0.115545461890978,-1.19871602450227,0.230638384937364,0.390215984744512
"Elavl2",2253.48438159458,-0.614615069330988,0.219183079876591,-2.80411731451644,0.00504545431418877,0.018734060734829
"Elavl3",14180.955678144,-0.338332786805946,0.111310953027286,-3.03952825489698,0.00236948975284039,0.00993574951817152
