"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1bg",1.12782046516653,-2.96621311509459,2.08157944777289,-1.42498193776278,0.154162422331156,0.242405356410541
"A1cf",6.56571874398514,2.91088510360803,0.957910153707873,3.03878718932103,0.00237532582575102,0.00630391975210975
"A2m",2064.51893944117,1.55268883179177,0.221688838531492,7.00391071592541,2.48914773585274e-12,2.21531552924955e-11
"A2ml1",24.9414404939823,-0.630796142762182,0.595612216030133,-1.05907186888569,0.289567050327652,0.403084912332061
"A3galt2",69.9167450591997,-0.142282715834582,0.271309525121096,-0.524429489790583,0.599979849917938,0.7035646246558
"A4galt",83.6657009398353,-0.415105553790666,0.285670560972966,-1.45309181449029,0.146198263460411,0.232230339832183
"AA386476",7.61846550962177,-0.933090030816936,0.702114495070232,-1.32897132500248,0.183857430448685,0.279884822035194
"AA387200",19.5225515716051,-0.752687705732941,0.468508375190123,-1.6065619006864,0.108150505830652,0.181241815681251
"AA413626",6.71120136081162,-0.612826290030175,0.747822520178896,-0.819480924275419,0.412512081051968,0.53280729597133
"AA414768",102.089245172339,0.693723330819955,0.235710769962853,2.94311257363964,0.0032493023975396,0.00836332809499413
"AA465934",60.6630624773544,0.729908759852984,0.268111801646356,2.72240444236672,0.00648087732506088,0.015577101652885
"AA474408",54.3917987141545,0.165519679573798,0.31282817811428,0.52910732201794,0.596731002427228,0.700853048811943
"AA543186",16.7957036697697,-0.335166168782587,0.471568189702652,-0.710748044718466,0.477240381469968,0.595025440924136
"AA914427",32.3884242342586,0.495888848030015,0.366357239654688,1.35356639464097,0.175874754321425,0.270174771082318
"AA986860",112.30231704688,1.30453431691983,0.236959953281028,5.50529445527314,3.68551738327754e-08,2.11752883650446e-07
"AB041806",78.0468645577117,-0.900337381886044,0.275611801396309,-3.26668661256427,0.0010881406434608,0.0031186300845997
"AB124611",15.6666241282686,-0.482011999181899,0.477974760373576,-1.00844655229319,0.313240134120652,0.429202848726885
"AC025794.1",2.44328351441473,-2.59943931756842,1.37734190908141,-1.88728688238497,0.0591217498249732,0.108330642927468
"AC025794.2",1.10111087428472,-1.00817045214443,2.01346525628525,-0.500714104202851,0.616572344591917,0.716717213445659
"AC026385.1",49.3682034552677,0.171502312890168,0.292418329079437,0.586496453317666,0.557541944219648,0.666847042308674
"AC061963.1",16.089785496033,-1.18378465937303,0.517192543143053,-2.28886644841977,0.0220871132119313,0.0460913230473921
"AC079441.1",246.841488275711,1.65029401085366,0.210114755375925,7.85425092065071,4.02168437609192e-15,4.42618647968337e-14
"AC090479.2",83.9463572639251,-0.699031574817327,0.236617126433899,-2.95427294445065,0.0031340668181649,0.00810215365531954
