"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1cf",6.56571874398514,2.91088510360803,0.957910153707873,3.03878718932103,0.00237532582575102,0.00630391975210975
"A2m",2064.51893944117,1.55268883179177,0.221688838531492,7.00391071592541,2.48914773585274e-12,2.21531552924955e-11
"AA414768",102.089245172339,0.693723330819955,0.235710769962853,2.94311257363964,0.0032493023975396,0.00836332809499413
"AA465934",60.6630624773544,0.729908759852984,0.268111801646356,2.72240444236672,0.00648087732506088,0.015577101652885
"AA986860",112.30231704688,1.30453431691983,0.236959953281028,5.50529445527314,3.68551738327754e-08,2.11752883650446e-07
"AB041806",78.0468645577117,-0.900337381886044,0.275611801396309,-3.26668661256427,0.0010881406434608,0.0031186300845997
"AC061963.1",16.089785496033,-1.18378465937303,0.517192543143053,-2.28886644841977,0.0220871132119313,0.0460913230473921
"AC079441.1",246.841488275711,1.65029401085366,0.210114755375925,7.85425092065071,4.02168437609192e-15,4.42618647968337e-14
"AC090479.2",83.9463572639251,-0.699031574817327,0.236617126433899,-2.95427294445065,0.0031340668181649,0.00810215365531954
"AC093020.1",58.5286717738028,-2.79714124004243,0.362953780876144,-7.7066044973835,1.29209443859942e-14,1.37335317975667e-13
"AC102496.1",277.162663918163,-0.890514740294132,0.233968024253271,-3.80613865136608,0.000141153271506428,0.000484124240428918
"AC107792.3",8.96525341176178,-2.62565498354043,0.680595860979098,-3.85787680190001,0.000114376270550475,0.000400492910419818
"AC113003.1",105.32657836063,-0.821162911549661,0.364257125794167,-2.25434961569888,0.0241741822985043,0.0499036512075787
"AC113458.1",263.821662233408,4.4768715394607,0.313225362041157,14.2928130413413,2.42608089523912e-46,1.5169670652649e-44
"AC113599.1",12.8256492361728,-1.52514457144459,0.542972046560354,-2.80888230085904,0.00497138180129496,0.012298766282334
"AC117816.1",3.59584335448575,3.74380065869081,1.56061126955666,2.39893222080497,0.016442957999156,0.0355292776007081
"AC121821.1",122.291505284751,-0.847875514420204,0.210261192935897,-4.03248693960705,5.51896830724869e-05,0.000203738730546573
"AC121967.1",5.46173695270638,-2.74597724686553,0.929261450280963,-2.95501039673526,0.00312658514457444,0.00808526108436385
"AC122117.2",50.226582453488,2.59541119266204,0.513363185253625,5.0557018251704,4.28810867464276e-07,2.16178426096137e-06
"AC122211.2",5.59985858516683,-2.18434661543587,0.91951156092818,-2.37555100800574,0.0175227703112718,0.0375346579512373
"AC122399.1",144.280041006757,0.84962210456977,0.223566514539158,3.8003101954741,0.000144515073328771,0.00049436318671786
"AC122442.1",528.426831012536,0.680607531831057,0.129313032588556,5.26325551421096,1.41526669847846e-07,7.55901205977076e-07
"AC122487.1",26.2952148470429,-1.46627180495569,0.457344668336155,-3.20605422227851,0.00134568628610296,0.00378059001049663
"AC122861.4",155.863560838979,-2.0694431260996,0.553564119823065,-3.73839823065312,0.000185196431729176,0.0006216918563652
"AC124108.1",211.570248180984,0.440891825280293,0.166717866995956,2.64453854421606,0.00818023895200151,0.0191283121795433
"AC124512.1",6.60476932622674,-2.14071801206482,0.931191974592908,-2.2989008394329,0.0215105707367705,0.0450160125617546
"AC125059.4",283.608256797262,1.21025128196173,0.167586068788391,7.22166997956081,5.13529784296242e-13,4.85110869836019e-12
"AC125093.1",120.557379889153,-0.927414864484936,0.193653177379164,-4.78905059568995,1.67572230470129e-06,7.77932546675306e-06
"AC126040.2",88.919637142369,-0.717497974028289,0.245261021205212,-2.92544641012463,0.00343962412798231,0.00880539650039862
"AC126937.2",115.577303246246,-1.8004204939156,0.191909176401515,-9.38162795378129,6.49618462106497e-21,1.03538628834341e-19
"AC127249.1",51.9996187523968,-1.41082039407822,0.341660074255253,-4.1293100961636,3.63853390434278e-05,0.000138545112083719
"AC127256.1",23.0224511326128,-2.96401648599468,0.535772112398504,-5.53223360716853,3.16178418368067e-08,1.82892768605317e-07
"AC131185.1",1.70347129513197,-4.26459402802942,1.72716628741301,-2.46912764515398,0.0135442895359223,0.0299949432249861
"AC131692.1",4.71425633177525,-3.23206706538833,1.1994773355439,-2.69456284801143,0.00704810332916418,0.016754090492805
"AC132253.6",75.3935840764711,-1.54821370636992,0.297915380917526,-5.19682368060923,2.02722473640587e-07,1.06870680205214e-06
"AC132307.5",695.041408129472,-0.594281149619362,0.224298279622881,-2.64951274088479,0.00806079328163318,0.0188930030643249
"AC132455.1",40.5978099004495,-2.18891040443849,0.370785186792346,-5.90344620661549,3.55985735333055e-09,2.30526422691019e-08
"AC132910.1",184.616382346471,-0.58582194845078,0.19162353662883,-3.0571502789112,0.00223452217866554,0.00596548226303109
"AC133509.1",13.8380743041358,-1.49845246812455,0.528151624404801,-2.83716341838998,0.00455163087909378,0.0113491585022102
"AC134546.1",5.00545751399867,-3.52300497098762,1.10898012146506,-3.17679722368101,0.0014891111390895,0.0041358814097393
"AC137853.2",82.902382755454,-2.98166826962452,0.462654836299879,-6.44469275080027,1.15834835921944e-10,8.72595167337856e-10
"AC138228.3",8.72198001764883,2.36851062774912,0.979139636964054,2.41897124611663,0.0155644704825789,0.0338452880430092
"AC138457.1",5.4217528637135,-2.96538879234237,0.969736674788683,-3.05793198239983,0.00222870156629115,0.00595087372698107
"AC140278.1",26.2047732657241,-2.17372764731684,0.441240642594329,-4.92639942353483,8.37586940261436e-07,4.06412992332652e-06
"AC144792.1",30.9258255996476,-1.45617014615217,0.411756653670353,-3.53648236931214,0.000405493565613729,0.00127802347951004
"AC151284.2",72.6924246866989,0.589872939269239,0.258268758221665,2.283950034572,0.0223744675934183,0.0465998245265556
"AC153155.1",18.1768352046815,4.47079611800699,0.933457403743759,4.78950201699215,1.67195717843321e-06,7.7660704859469e-06
"AC154652.2",14.8668263745944,-1.67808454353154,0.536469244179404,-3.1280163061321,0.00175990417297516,0.00481589679908399
"AC154707.1",206.74615984381,1.09020556165665,0.248776462400344,4.38226973379113,1.1744927207781e-05,4.80666284912062e-05
"AC156546.1",782.309063083091,0.628610850103677,0.206169457723604,3.04900084156214,0.00229603838468689,0.00611536514691921
"AC157910.5",32.3618019995691,2.4987908976666,0.577229472461994,4.32893851904128,1.49829750145905e-05,6.03348392307288e-05
"AC157910.6",9.36307278745264,2.34339504417312,0.967135511423027,2.42302657331348,0.0153918007394037,0.0335039579981663
"AC158605.1",50.1083772642724,0.832499551947068,0.311248930438566,2.67470654685956,0.00747946874393529,0.0176541110977566
"AC161166.1",200.366891137564,-1.10185870158725,0.228042284198905,-4.83181750901151,1.35292240529555e-06,6.37086495404002e-06
"AC161438.1",10.9718442877795,2.35057072498176,0.629644104241371,3.73317356447553,0.000189082202778493,0.000633614684222394
"AC163347.1",10.4217177232858,2.01424373860759,0.673342787206567,2.99140909634436,0.00277693201771312,0.00726025877505942
"AC164647.1",34.4278535827496,1.29701874002958,0.375670305939813,3.45254527579665,0.000555324273209413,0.00169942369015502
"AC165153.1",25.015582413684,1.6901544546303,0.494881340877857,3.4152721370181,0.000637183164622551,0.00192372066149751
"AC165962.3",175.959042373044,1.74389352430974,0.206501242802226,8.4449541351184,3.04164851042284e-17,3.84314878407979e-16
"AC166110.3",4.59298364546111,-2.95253081896676,1.01452366342975,-2.91026313667764,0.0036112457618107,0.00919647398987149
"AC166172.4",34.4445884519859,-0.899954853155957,0.348675354905034,-2.58106814977236,0.0098495135938787,0.0225861360891335
"AC166172.5",297.070169603664,0.726049762216536,0.163733262650916,4.43434492455264,9.2352667193744e-06,3.84502446096881e-05
"AC171111.1",10.2283980161436,-1.3337844854515,0.574520045373717,-2.32156300931832,0.0202564776253907,0.0426833814424662
"AI182371",14.7249378891524,-1.25318304961702,0.535766985215917,-2.33904492848133,0.0193331083805656,0.0409449330094608
"AI413582",790.210270758867,1.21846287258245,0.212299135696314,5.73936803174469,9.50305017963494e-09,5.8838254104595e-08
"AI480526",1344.66847370858,-1.42884191574707,0.197420856432008,-7.23754288969548,4.56886287363664e-13,4.3424548581836e-12
"AI506816",409.610745964635,-1.44835984963832,0.135830745682886,-10.6629750308498,1.516667786895e-26,3.45193588297301e-25
"AI593442",1963.22034059138,-0.538868062243151,0.2385794819934,-2.25865215961051,0.023905030531643,0.0494496935500662
"AI597479",1716.84479157895,0.297132047272477,0.116994239111605,2.53971519904524,0.0110942769630771,0.025080030162856
"AI837181",1872.54351219206,0.654155521508168,0.143884352820738,4.54639791390775,5.45718201994557e-06,2.36431718478352e-05
"AI838599",3.50177140185168,-3.18971053203626,1.24283424366191,-2.56648104789746,0.0102736239319022,0.0234452888392474
"AI849053",831.928110599391,-1.24033939819148,0.418210224028854,-2.96582753583255,0.00301869717382853,0.00783356046780982
"AI854703",728.020335415281,0.494891801527421,0.1455890471951,3.39923786206409,0.000675739208737249,0.0020281955943945
"AI987944",312.32759573692,0.557067896688521,0.191255732812251,2.91268600683136,0.00358334716161252,0.00913223888455146
"AL592112.1",4.44013040431633,-2.46591132747537,0.956304706182388,-2.57858328159798,0.00992063829066277,0.022730912163975
"AU020206",295.838179697397,-2.99123504387939,0.183440276922352,-16.3063155707377,8.90018302453625e-60,1.02652786641104e-57
"AU022252",1215.67258714068,0.219245602046932,0.0972050877014532,2.25549513128678,0.0241022675387624,0.0497852985100042
"AU040320",2677.31001600989,0.423762577050652,0.129634519391934,3.26890228805074,0.00107965578736773,0.00309587171012382
"AV039307",191.879669519535,0.484679867930096,0.183018328112762,2.64825863577704,0.0080907600450794,0.0189502296884612
"AW047730",1270.57498930475,-0.853018244913132,0.248702342186717,-3.42987620226236,0.000603856690735271,0.00183348162768607
"AW209491",775.843526663093,0.860042655892007,0.117862682001414,7.29698867603987,2.94279551276675e-13,2.84287036802085e-12
"AW495222",21.3293104001016,1.07677513299233,0.47143935512404,2.28401621818149,0.0223705778156427,0.0465974085799903
"AW551984",159.936968090904,-4.56296807808924,0.808181111206179,-5.64597218967316,1.64250397327758e-08,9.87237423374937e-08
"Aaas",846.569237781626,-0.432579199661927,0.132901517580588,-3.25488532815001,0.00113438158680996,0.00323891040872394
"Aaed1",703.665112518688,0.805703193582546,0.146889737652208,5.48508838303064,4.13262746348417e-08,2.35539067785225e-07
"Aak1",10270.8577296418,0.83816038718568,0.131588799686662,6.36954200647398,1.89593490093659e-10,1.39498313616326e-09
"Aamdc",658.821892714429,0.569857418971598,0.148021945534397,3.84981711268736,0.000118206053879982,0.00041212772461832
"Aar2",1858.1079463166,0.393630215910559,0.160021955573649,2.4598513029007,0.0138994590746011,0.0306780147922732
"Aard",334.473244621591,-0.596301474535996,0.168880072376916,-3.53091673957326,0.000414122082379118,0.00130329350040773
"Aarsd1",72.4219176181284,-0.581251510432705,0.235805784299327,-2.46495866146726,0.0137029059719047,0.0302951178526632
"Aasdh",355.888310589771,-0.747156875659263,0.147027233413437,-5.08175838117198,3.73956896457195e-07,1.90266593815926e-06
"Aass",138.988146727192,0.991768172879236,0.30922339474068,3.20728699622145,0.00133993247069287,0.0037662847480203
"Aatk",9198.07378729879,0.612398023143597,0.171799944984742,3.56459964639678,0.000364411991171871,0.00115816657778884
"Abat",13333.0053387364,0.847266110114663,0.110403379033107,7.67427697897353,1.66354277832798e-14,1.75722000161253e-13
"Abca2",12505.1059014172,1.02192302693058,0.175903552089265,5.80956447321762,6.26355698172545e-09,3.95117951507958e-08
"Abca5",1581.78371120744,0.607542612005078,0.183363325426231,3.31332675491589,0.000921932029864283,0.00268327020456663
"Abca8a",106.818771323677,-0.571896390160024,0.248251855649014,-2.3036943214982,0.0212398088320314,0.0445190983254881
"Abca8b",784.67912431529,1.2655205072424,0.181062240191609,6.98942256487696,2.76019907234348e-12,2.45143590868383e-11
"Abca9",329.247055008119,-0.546997882617436,0.197447950518919,-2.77033963219093,0.00559978680801848,0.0136730597643936
"Abcb1a",859.386197023499,1.07474103338122,0.184265806393112,5.83255816376681,5.45839682133188e-09,3.46890669173996e-08
"Abcc1",1098.27259588358,-0.439109096931642,0.115594881939552,-3.79868978248764,0.000145463023215586,0.000497207410150192
"Abcc10",532.191014133235,-0.388855815835565,0.145468233500334,-2.67313217792442,0.00751466348602759,0.0177322789198909
"Abcc12",172.55884837713,2.7318175349457,0.223826909850547,12.2050451251361,2.92146494815981e-34,1.02823518897089e-32
"Abcc8",2145.04278993751,0.511548732354574,0.159237623820582,3.21248659758294,0.00131591288078824,0.00370760211041337
"Abcd2",1929.02706871236,0.66455224997821,0.146768578724252,4.52789184002911,5.95750599909841e-06,2.56157751648891e-05
"Abcf2",3481.52904288313,0.410951106159677,0.111588823694476,3.68272639278676,0.000230752784844055,0.000760855715141592
"Abcf3",2807.60531563923,0.332827311825506,0.134793042661985,2.46917277963761,0.0135425812272163,0.0299949432249861
"Abcg1",2874.2349835106,1.56030021821377,0.127888749185127,12.200449438716,3.09113055500817e-34,1.07905109558261e-32
"Abcg2",615.781757459788,-0.537277676507628,0.173269157407307,-3.10082697086498,0.00192981021853165,0.00522472013169474
