"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2","A1cf",6.56571874398514,2.91088510360803,0.957910153707873,3.03878718932103,0.00237532582575102,0.00630391975210975
"500","Abr",9669.77284299769,0.454911873805494,0.106338676927091,4.27795311124095,1.8861973844662e-05,7.51573047451867e-05
"506","Abtb2",1062.94245944798,-0.131102562377267,0.132194066649749,-0.991743167449608,0.321322827606875,0.437782797290235
"652","Adamts1",1097.24854391644,-0.580469679344398,0.165396804235443,-3.50955801127873,0.000448852133535262,0.00140097018091917
"654","Adamts12",348.73612088484,-1.28849615630717,0.200864209082672,-6.41476230231166,1.41042750916482e-10,1.05273273202639e-09
"670","Adamtsl1",188.917085458203,-0.354847003738458,0.221493552963026,-1.60206470568329,0.109141301706326,0.182525915560594
"680","Adarb2",706.970934066963,-0.403183368001303,0.123741302459973,-3.25827642012839,0.00112091164028044,0.00320561623938816
"693","Adcy7",220.11244246385,-1.00514949124312,0.152714665010746,-6.58187929215833,4.6453867161236e-11,3.6745482504277e-10
"715","Adgrg1",4723.75524890308,-1.33233356182926,0.13561810584637,-9.82415698489808,8.86123030030789e-23,1.61087541242019e-21
"882","Akr1e1",1032.54834866862,0.290918533570428,0.124196497646398,2.34240529389731,0.0191598959552149,0.0406385964159441
"1172","Aplnr",820.413011287991,-1.28272532734061,0.13613092549862,-9.42273273058455,4.39497743292429e-21,7.08425540887796e-20
"1267","Arhgap28",199.243408408941,-2.63201345880975,0.218262000336623,-12.058963331915,1.73958723782657e-33,5.85695348120306e-32
"1271","Arhgap32",2908.17802262644,0.155186344223324,0.15598856449245,0.994857185385761,0.319805728764132,0.436168407638522
"1426","Asb4",50.9222767039261,0.318605685257807,0.302744092539156,1.05239274063324,0.292619397894362,0.406462130527851
"1459","Aspm",777.060180587302,-3.1920741723596,0.222397607145336,-14.353005921838,1.02017830225854e-46,6.49792672371391e-45
"1521","Atp10d",97.6311663330731,-0.740083378094349,0.2643161800413,-2.79999271319186,0.0051103760187867,0.0125951658447429
"1612","Atrnl1",3167.53667622476,0.50041400255622,0.139381046975919,3.5902585998129,0.000330350053956337,0.00105918020680591
"1662","B3gnt5",953.024766816599,0.102960879762841,0.238626374242075,0.431473176801457,0.666124352050041,0.755451048872658
"1786","Basp1",10074.99661782,-1.68124694658248,0.125027461980056,-13.4470213180098,3.20525882059272e-41,1.59051651359063e-39
"1791","Baz1a",322.924383329112,-2.59933444747681,0.156267482951991,-16.6338792842487,3.96097710186164e-62,4.93531964443637e-60
"1820","Bcat1",3065.1294212926,0.239897983790598,0.125917246195701,1.90520354469749,0.0567536176190574,0.104665541568421
"1898","Bicra",1112.0905820208,-0.604247683635554,0.174681546110027,-3.45913862735652,0.000541905915439001,0.00166283192100373
"1942","Bmpr1b",633.193097003524,0.259923085693805,0.152806982078315,1.70098958934083,0.0889449421024668,0.153564292676151
"1959","Bok",881.282451802721,-1.81715875379579,0.157351528663252,-11.5484022890219,7.52054907968162e-31,2.17586055576551e-29
"2025","Btbd1",1583.23482565519,-0.18658845442056,0.142612975451833,-1.30835538512118,0.190752797655676,0.288669645215823
"2157","Cachd1",966.866517845447,-1.03700044401368,0.125613430161699,-8.25549021851233,1.51280015575906e-16,1.82369340810785e-15
"2283","Carhsp1",2300.56218178423,-0.881779618022395,0.131562068224089,-6.70238488893671,2.05045089417514e-11,1.67469840974017e-10
"2386","Ccdc121",23.1334334125182,0.473898625772107,0.429438122445555,1.10353180354217,0.269796288184064,0.381433049470098
"2392","Ccdc13",144.624421213801,1.32397431055008,0.24499697702411,5.40404345650269,6.51551481175472e-08,3.62989026882027e-07
"2399","Ccdc141",499.032851917361,0.0957335887081112,0.183232404356499,0.522470842667385,0.601342542367128,0.704468447177559
"2595","Cd163l1",1.44845047616008,0.84469552437605,1.58650601302487,0.532425038065586,0.594431647636706,0.698729391623645
"2616","Cd24a",2771.08269016183,-1.5607928894076,0.212399602747481,-7.34837951304085,2.00624193682836e-13,1.96367831775574e-12
"2703","Cdc42ep4",4096.84918408693,1.43147667627111,0.134166585817749,10.6693978053196,1.41540705259765e-26,3.23007999837459e-25
"2773","Cdk6",544.0665021444,-2.6627658013023,0.24852111183619,-10.7144450691877,8.70778901804953e-27,2.01411867937812e-25
"2826","Celf2",11526.8240734796,-0.568810546167345,0.185153449281575,-3.07210342758626,0.00212556062248171,0.0057058216426738
"2935","Cfap61",93.7511857379118,-1.54897640176899,0.220729126326186,-7.01754420701129,2.25801729825922e-12,2.01381166568887e-11
"2989","Chdh",367.104529190115,0.773995853247643,0.210375564954924,3.67911479364766,0.000234044909633297,0.000770520078580593
"3064","Chsy1",809.924441959046,-0.470526674094422,0.137873132426211,-3.41275102563036,0.000643106673805887,0.00194023169350769
"3173","Clic4",6005.0125304204,0.221839693699343,0.0933058039301352,2.37755513971511,0.0174278371240217,0.0373506016345253
"3180","Clip4",948.604921782483,0.332187650072362,0.145349130270328,2.28544642444398,0.0222866644962488,0.0464396195008505
"3273","Cnpy1",10153.5843727371,0.543346899622384,0.192888695090991,2.81689343880973,0.00484906111850756,0.0120292796530917
"3523","Crebzf",2441.77665033683,-0.419123081428873,0.138688587163192,-3.02204449552651,0.00251073639101093,0.0066221060251169
"3569","Crybg3",797.944609112568,-1.33355353747446,0.152168264681828,-8.76367710614836,1.88982630431371e-18,2.60786863497453e-17
"3671","Cttnbp2",1922.69379773188,-0.0100764568553352,0.13572982873232,-0.0742390744130935,0.940820154733157,0.96039947621666
"3714","Cxcr4",559.801465855822,-2.51296637091416,0.134530930677316,-18.6794691619411,7.27388898444834e-78,1.97087753911957e-75
"3797","Cyyr1",169.459066085442,-0.275836496125592,0.246131451561636,-1.1206877234725,0.262420809639389,0.373169211974706
"3885","Dchs1",2364.26294049125,-1.44978022791043,0.162158957973079,-8.94048806203552,3.87455313390402e-19,5.54854211373671e-18
"4097","Disp1",201.448676527094,-0.938446070326013,0.15780606696287,-5.94683137592432,2.73382777690491e-09,1.78867152747285e-08
"4431","E2f2",416.463097587431,-2.66290774179654,0.184464296480852,-14.4358978544824,3.07613594547808e-47,1.98900153747389e-45
"4543","Egfr",1349.43073125308,-0.90558366635062,0.178444366100889,-5.07487956127805,3.87741515418458e-07,1.96635403095457e-06
"4654","Eln",2510.60689411937,0.131091842182682,0.39624438297133,0.330835837216567,0.740768489552816,0.815275184826987
"4660","Elovl2",2279.09651845272,1.13196830149873,0.154676259010804,7.31830669255886,2.51119426504252e-13,2.43695770916861e-12
"4704","Enc1",1723.64112100849,-1.50579574567215,0.13154705928946,-11.4468217975041,2.43925640504496e-30,6.83712755896837e-29
"4722","Enpep",115.641564644081,0.122147904592037,0.237495376472051,0.514316979161956,0.607030392605838,0.709046722442976
"4802","Erbin",2666.10474732028,-0.698353525956366,0.211967215910663,-3.29462989338267,0.000985513854246444,0.00285372714028614
"4964","Fabp5",3383.96459567839,-0.629304202379261,0.102765595788764,-6.12368563184125,9.14352152748307e-10,6.2559655417667e-09
"5390","Fign",131.65546901088,-0.818914869068479,0.295767036943464,-2.76878342337052,0.00562660235126969,0.0137287167147189
"5460","Fnbp1l",4279.32880688269,-1.43523127381185,0.20777939294254,-6.90747649940799,4.93350651129054e-12,4.26837081336693e-11
"5559","Fscn2",11.7977766695869,0.31935500177817,0.607602551035974,0.525598520338111,0.599167185019273,0.703037108075267
"5655","Gabrg1",702.114979589871,0.774313744730359,0.211046703282,3.66892129888295,0.000243576041538865,0.000800132909804071
"5718","Gas1",924.507300024371,-0.510832105403374,0.154653676300047,-3.30307120803451,0.000956321003267247,0.00277625842275032
"5719","Gas2",316.78932273255,-0.852938156912336,0.197336604112006,-4.32225010028155,1.54445971365864e-05,6.21497579258673e-05
"5815","Gfra2",1060.35812897377,-0.20373003167434,0.123887414548926,-1.64447722487487,0.10007766497632,0.169560867607522
"5895","Gli2",878.783120662136,-2.81078608544647,0.15053727638783,-18.6716948312857,8.41398467420963e-78,2.24416747482435e-75
"5970","Gnb4",2443.45381796877,0.0414953154143844,0.108124297547574,0.383774196508666,0.701145814515297,0.783487762095844
"5980","Gng5",317.638404945147,-0.778229279976996,0.197225824093054,-3.94587921513673,7.95076884030431e-05,0.000285485115910801
"6047","Gpc6",489.835008462388,0.484093131678417,0.21650596350206,2.23593440036496,0.025356068532145,0.0520101045233976
"6155","Gramd3",1046.16305596762,0.834364902017152,0.101381829946858,8.22992544575795,1.87329998736575e-16,2.2393018756536e-15
"6184","Grik4",662.908724251095,0.150917054573455,0.118687809043594,1.27154638534125,0.203534336577366,0.304578866080094
"6195","Grip1",629.560094749158,-1.09770861353121,0.166305789851557,-6.60054358005824,4.0965293979128e-11,3.2524538056917e-10
"6197","Grip2",374.008415155422,-0.636963195755855,0.173641858533569,-3.66825834009784,0.000244208365175694,0.00080196937159467
"6227","Gsg1",5.44647235176158,-0.379690598660816,0.802029306072869,-0.473412375066403,0.635919002691171,0.731182633432459
"6315","Gypc",168.736599558103,-1.54895053838913,0.205874553876579,-7.52375905240686,5.32233896611033e-14,5.44301243799004e-13
"6387","Hapln1",369.834724015901,2.0491187674305,0.264046213713497,7.76045503024668,8.46252073230135e-15,9.10814810216798e-14
"6453","Hdgfl3",3400.61670994409,-0.619754948548406,0.19168428231804,-3.23320692262142,0.00122408864037083,0.00347327012817986
