"","X","res_n_3.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation"
"2",11,11,"2.640767924",437.2883664,0.931309924,0.707898946,1.315597275,0.188309249,0.360453916,0.443150252,"Not Sig","Unchanged","Sox17","Promoter"
"90",321,321,"3.198662812",1580.02083,2.014068083,0.568302072,3.544009746,0.000394091,0.004182315,2.378583289,"Sig","Up","Jph1","Promoter"
"95",351,351,"1.528108012",33.73712044,-0.189895814,0.641322541,-0.296100327,0.767153464,0.868539047,0.061210652,"Not Sig","Unchanged","Gm15825","Promoter"
"96",352,352,"1.634689039",43.12102138,-0.219607652,0.711108562,-0.308824368,0.757455132,0.862253257,0.064365156,"Not Sig","Unchanged","Gm15825","Promoter"
"127",529,529,"1.546531416",35.19908839,0.531894965,0.658839857,0.807320564,0.419481819,0.606540852,0.217139943,"Not Sig","Unchanged","Col19a1","Promoter"
"128",536,536,"2.819042288",659.2380835,1.874203112,0.567995856,3.299677442,0.00096796,0.008077089,2.092745151,"Not Sig","Unchanged","Col19a1","Promoter"
"152",684,684,"1.907024137",80.72798954,1.148743495,0.508151851,2.260630346,0.023782157,0.083898986,1.07624329,"Not Sig","Unchanged","Bend6","Promoter"
"153",685,685,"3.102322823",1265.676809,1.907214675,0.602668103,3.164618581,0.001552864,0.01133675,1.945511429,"Not Sig","Unchanged","Bend6","Promoter"
"154",697,697,"2.522506456",333.0477131,0.530090284,0.413035191,1.283402229,0.199351193,0.374762317,0.426244085,"Not Sig","Unchanged","Dst","Promoter"
"155",698,698,"1.637388393",43.38987439,0.906975583,0.498486986,1.819456894,0.068841754,0.180079773,0.744535065,"Not Sig","Unchanged","Dst","Promoter"
"156",699,699,"2.717002414",521.1976082,1.107935455,0.580107568,1.909879331,0.056148752,0.15590604,0.80713706,"Not Sig","Unchanged","Dst","Promoter"
"157",706,706,"1.267072002",18.49575236,-0.477911212,0.603427799,-0.791994025,0.42836416,0.614137952,0.211734063,"Not Sig","Unchanged","Dst","Promoter"
"158",707,707,"1.330773137",21.4177151,-0.293128961,0.627410362,-0.467204526,0.640353556,0.783282337,0.106081667,"Not Sig","Unchanged","Dst","Promoter"
"159",708,708,"1.851350887",71.01513009,-0.031614397,0.570566631,-0.055408774,0.955812806,0.977216735,0.010009104,"Not Sig","Unchanged","Dst","Promoter"
"161",714,714,"1.546801276",35.22096701,-0.09158324,0.614161075,-0.149119252,0.881459535,0.936659626,0.028418199,"Not Sig","Unchanged","Dst","Promoter"
"162",715,715,"1.87255033",74.56762826,-0.455629795,0.515788477,-0.883365596,0.377038773,0.567774059,0.245824454,"Not Sig","Unchanged","Dst","Promoter"
"163",719,719,"1.985943631",96.81521883,-0.183148153,0.502846368,-0.364222881,0.715691582,0.834592939,0.078525294,"Not Sig","Unchanged","Dst","Promoter"
"164",726,726,"2.219823668",165.891322,0.530364705,0.573146401,0.925356426,0.354780537,0.546086446,0.262738603,"Not Sig","Unchanged","Dst","Promoter"
"165",730,730,"2.471930237",296.4355173,1.661928816,0.414901537,4.005598122,6.19e-05,0.001054215,2.977070992,"Not Sig","Unchanged","Dst","Promoter"
"169",746,746,"2.842063329",695.125673,0.961680142,0.416822039,2.307172009,0.021045233,0.076807047,1.114598931,"Not Sig","Unchanged","Ptpn18","Promoter"
"170",747,747,"2.229028217",169.444789,0.775366929,0.377323691,2.054911863,0.039887518,0.122088587,0.913324933,"Not Sig","Unchanged","Ptpn18","Promoter"
"171",748,748,"2.221794821",166.6459721,0.444903463,0.477260989,0.932201612,0.351232343,0.542398025,0.265681901,"Not Sig","Unchanged","Ptpn18","Promoter"
"172",755,755,"1.545429421",35.10988613,0.479247902,0.545121186,0.879158458,0.379315365,0.56979446,0.244281777,"Not Sig","Unchanged","Cfc1","Promoter"
"175",759,759,"2.977569643",949.6632732,1.809584669,0.350392099,5.164456263,2.41e-07,1.47e-05,4.83231048,"Not Sig","Unchanged","Amer3","Promoter"
"178",768,768,"2.001527739",100.3523945,0.767470425,0.365991067,2.096964908,0.035996682,0.113361138,0.945535804,"Not Sig","Unchanged","Arhgef4","Promoter"
"179",769,769,"2.406890196",255.2055976,1.347489675,0.589458098,2.285980426,0.022255404,0.079991424,1.09695657,"Not Sig","Unchanged","Arhgef4","Promoter"
"180",775,775,"1.86953303",74.05135842,1.000445529,0.391399868,2.556070171,0.010586177,0.046354564,1.333907504,"Not Sig","Unchanged","Arhgef4","Promoter"
"181",776,776,"3.059089698",1145.749557,2.852814094,0.639983763,4.457635113,8.29e-06,0.000229832,3.638589541,"Sig","Up","Arhgef4","Promoter"
"182",777,777,"1.621717955",41.85216749,0.996152264,0.533894486,1.865822351,0.062066224,0.167351939,0.77636925,"Not Sig","Unchanged","Arhgef4","Promoter"
"183",781,781,"2.588728304",387.9076141,1.390843798,0.49006752,2.838065658,0.004538785,0.024921367,1.603428148,"Not Sig","Unchanged","Arhgef4","Promoter"
"240",1028,1028,"1.660943823",45.80826289,0.144594179,0.556176601,0.259978896,0.794880052,0.88570306,0.052711855,"Not Sig","Unchanged","Mgat4a","Promoter"
"241",1029,1029,"3.355318876",2266.30771,2.178903813,0.573749957,3.79765399,0.000146072,0.002011671,2.696443058,"Sig","Up","Mgat4a","Promoter"
"264",1157,1157,"3.016264398",1038.160254,2.207094551,0.636587222,3.467073286,0.000526158,0.005180863,2.285597882,"Sig","Up","Npas2","Promoter"
"265",1166,1166,"2.380740705",240.2927708,0.846150859,0.378030678,2.23831268,0.025200672,0.08756224,1.057683138,"Not Sig","Unchanged","Npas2","Promoter"
"267",1175,1175,"1.434301181",27.18323757,-1.74246023,0.734261953,-2.373077106,0.017640581,0.067441798,1.171070857,"Not Sig","Unchanged","Tbc1d8","Promoter"
"268",1176,1176,"1.585849479",38.53447787,-1.059306747,0.734610246,-1.441998329,0.149302845,0.308096893,0.511312682,"Not Sig","Unchanged","Tbc1d8","Promoter"
"269",1177,1177,"2.258014727",181.1401518,0.358189216,0.452968069,0.790760411,0.429083816,0.61479718,0.211268133,"Not Sig","Unchanged","Tbc1d8","Promoter"
"270",1184,1184,"3.236492175",1723.821031,1.946629148,0.504369238,3.859531873,0.000113604,0.001663908,2.778870661,"Not Sig","Unchanged","Tbc1d8","Promoter"
"469",2029,2029,"2.231126035",170.2652557,0.630728163,0.394681286,1.598069593,0.11002749,0.249887011,0.602256318,"Not Sig","Unchanged","Nrp2","Promoter"
"470",2030,2030,"2.777302135",598.8280497,2.194278428,0.702446148,3.123767472,0.001785515,0.012586832,1.900083559,"Sig","Up","Nrp2","Promoter"
"471",2031,2031,"2.602550165",400.4517212,0.888471249,0.570815656,1.556494185,0.119590624,0.264688105,0.577265575,"Not Sig","Unchanged","Nrp2","Promoter"
"579",2553,2553,"2.410648696",257.4237992,0.431652077,0.38238598,1.128838661,0.2589659,0.444987613,0.351652078,"Not Sig","Unchanged","Tmbim1","Promoter"
"580",2555,2555,"2.578652473",379.0115749,1.978525819,0.523303124,3.780840835,0.0001563,0.002108525,2.676021346,"Not Sig","Unchanged","Tmbim1","Promoter"
"581",2556,2556,"1.551487379",35.6030643,0.801156886,0.470114169,1.704175154,0.08834837,0.214735962,0.668095217,"Not Sig","Unchanged","Tmbim1","Promoter"
"587",2568,2568,"2.967343835",927.5638944,2.144020004,0.650808877,3.294392688,0.000986346,0.008182179,2.08713102,"Sig","Up","Ctdsp1","Promoter"
"610",2605,2605,"3.212320279",1630.498032,1.561028472,0.372217074,4.193865841,2.74e-05,0.000569601,3.244429019,"Not Sig","Unchanged","Cdk5r2","Promoter"
"611",2608,2608,"2.440408681",275.6821714,2.346606053,0.633131312,3.706349705,0.000210268,0.002627262,2.580496575,"Sig","Up","Fev","Promoter"
"612",2609,2609,"2.301195222",200.076104,1.088327074,0.614132418,1.772137478,0.076371739,0.193645348,0.712992933,"Not Sig","Unchanged","Fev","Promoter"
"613",2610,2610,"1.468434527",29.40590346,0.924107485,0.834200118,1.107776737,0.267958249,0.455255692,0.341744616,"Not Sig","Unchanged","Fev","Promoter"
"614",2611,2611,"1.302053988",20.04721223,1.020263222,0.829107211,1.230556445,0.218488804,0.397980494,0.400138214,"Not Sig","Unchanged","Fev","Promoter"
"634",2641,2641,"3.043968922",1106.544596,2.075929066,0.313412886,6.623623854,3.5e-11,1.52e-08,7.818056299,"Sig","Up","Tuba4a","Promoter"
"639",2651,2651,"2.820605567",661.6153412,1.348586367,0.390769525,3.451104247,0.000558298,0.005401451,2.26748954,"Not Sig","Unchanged","Ptprn","Promoter"
"643",2659,2659,"1.839854164",69.15986927,1.367420401,0.524318844,2.607994002,0.009107455,0.041450548,1.382469727,"Not Sig","Unchanged","Des","Promoter"
"644",2660,2660,"2.468935778",294.3986253,0.833179317,0.484379498,1.720096167,0.085414962,0.209680826,0.678441281,"Not Sig","Unchanged","Des","Promoter"
"645",2661,2661,"2.638964367",435.4761427,1.314397933,0.413963905,3.175151065,0.001497585,0.011036803,1.957156711,"Not Sig","Unchanged","Gm15179","Promoter"
"646",2662,2662,"2.194730684",156.5779792,1.233910338,0.427255743,2.887990055,0.003877121,0.022200032,1.653646402,"Not Sig","Unchanged","Gm15179","Promoter"
"647",2663,2663,"1.99856868",99.67096897,0.668313254,0.561776963,1.189641615,0.234187282,0.416496318,0.380388834,"Not Sig","Unchanged","Speg","Promoter"
"648",2664,2664,"2.902854873",799.5670217,2.450334669,0.545103903,4.495169921,6.95e-06,0.000200605,3.697657502,"Sig","Up","Speg","Promoter"
"649",2665,2665,"2.201204699",158.9295665,2.572971281,0.400052911,6.431577457,1.26e-10,4.17e-08,7.380175722,"Sig","Up","Speg","Promoter"
"650",2666,2666,"2.577964443",378.4116014,1.376880233,0.546256792,2.520573204,0.011716386,0.049892518,1.301964581,"Not Sig","Unchanged","Speg","Promoter"
"651",2668,2668,"2.414410152",259.6630488,0.966759407,0.361438518,2.67475479,0.007478393,0.035814322,1.445943262,"Not Sig","Unchanged","Speg","Promoter"
"652",2669,2669,"2.147899113",140.5720936,-0.04676847,0.469382406,-0.09963831,0.920631478,0.958101163,0.018588633,"Not Sig","Unchanged","Speg","Promoter"
"653",2670,2670,"1.598669791",39.68896655,-0.250358804,0.544074941,-0.460154999,0.645404969,0.786814684,0.104127544,"Not Sig","Unchanged","Speg","Promoter"
"654",2673,2673,"2.671111884",468.9341749,1.628862682,0.579585199,2.810393854,0.004948091,0.02652692,1.576313168,"Not Sig","Unchanged","Speg","Promoter"
"655",2674,2674,"1.91762273",82.72232461,2.075611931,0.449872629,4.613776873,3.95e-06,0.00012894,3.889611176,"Sig","Up","Speg","Promoter"
"660",2681,2681,"1.568247148",37.00387016,0.445741307,0.624811925,0.713400767,0.475597798,0.655087193,0.183700891,"Not Sig","Unchanged","Asic4","Promoter"
"661",2682,2682,"1.554874446",35.8818186,0.327581812,0.622978177,0.525831921,0.599004994,0.753047714,0.123177505,"Not Sig","Unchanged","Asic4","Promoter"
"662",2683,2683,"1.53282364",34.10543867,0.56631909,0.669035914,0.846470388,0.397290386,0.586328092,0.231859298,"Not Sig","Unchanged","Asic4","Promoter"
"665",2693,2693,"2.811164847",647.3883012,1.69789715,0.386738149,4.390301693,1.13e-05,0.000293282,3.532714357,"Not Sig","Unchanged","Obsl1","Promoter"
"666",2694,2694,"2.04549363",111.0436249,1.254225205,0.375161175,3.343163655,0.00082829,0.007210469,2.142036457,"Not Sig","Unchanged","Obsl1","Promoter"
"667",2695,2695,"3.16618098",1466.158696,2.20585861,0.542151482,4.068712679,4.73e-05,0.000862189,3.064397622,"Sig","Up","Obsl1","Promoter"
"682",2826,2826,"2.230187447",169.8976793,0.983154577,0.386091286,2.54643037,0.010883092,0.047313549,1.325014476,"Not Sig","Unchanged","Sgpp2","Promoter"
"683",2827,2827,"3.013673689",1031.985723,1.795980531,0.453784395,3.95778381,7.56e-05,0.001225542,2.911671847,"Not Sig","Unchanged","Sgpp2","Promoter"
"774",3230,3230,"2.26516452",184.1469458,1.391512022,0.682011267,2.040306503,0.041319808,0.125030643,0.902983536,"Not Sig","Unchanged","Ecel1","Promoter"
"775",3231,3231,"1.53565569",34.32856818,1.167932229,0.775675278,1.505697372,0.132144879,0.283371187,0.54764431,"Not Sig","Unchanged","Ecel1","Promoter"
"776",3232,3232,"2.265654942",184.3550091,1.117440648,0.69223423,1.614252229,0.106472727,0.244326307,0.612029769,"Not Sig","Unchanged","Ecel1","Promoter"
"814",3357,3357,"3.002788182",1006.440679,2.250795344,0.707459448,3.181518532,0.001465051,0.010870533,1.963749181,"Sig","Up","Arl4c","Promoter"
"826",3499,3499,"2.626450684",423.1074615,0.87228658,0.721595614,1.208830213,0.226728082,0.40760641,0.389758995,"Not Sig","Unchanged","Gbx2","Promoter"
"910",3824,3824,"3.053926128",1132.207762,2.03481434,0.530754316,3.833815907,0.000126171,0.001802512,2.744121782,"Sig","Up","Sned1","Promoter"
"911",3827,3827,"1.753262407",56.65815225,-0.468480752,0.510334954,-0.9179868,0.358625777,0.549852087,0.259754122,"Not Sig","Unchanged","Sned1","Promoter"
"913",3829,3829,"1.490706979",30.95330155,0.002511941,0.521859443,0.004813443,0.996159443,0.99814827,0.000804942,"Not Sig","Unchanged","Sned1","Promoter"
"914",3830,3830,"1.346927978",22.22941215,-0.157664815,0.702319754,-0.2244915,0.82237488,0.902142849,0.044724689,"Not Sig","Unchanged","Sned1","Promoter"
"915",3831,3831,"1.668261243",46.58662441,-0.611993023,0.51908945,-1.178974112,0.238408485,0.421572969,0.375127244,"Not Sig","Unchanged","Sned1","Promoter"
"916",3832,3832,"1.287475301",19.38542387,0.784802421,0.706871514,1.110247626,0.266892335,0.454027607,0.342917739,"Not Sig","Unchanged","Sned1","Promoter"
"957",3980,3980,"2.943994002",879.0103761,1.725526319,0.553468997,3.11765669,0.00182295,0.012772368,1.89372857,"Not Sig","Unchanged","Gm17634","Promoter"
"960",4000,4000,"2.817241376",656.5100452,2.254782987,0.657592393,3.42884591,0.000606154,0.005738745,2.241183109,"Sig","Up","Tnfrsf11a","Promoter"
"961",4001,4001,"2.092785132",123.818384,1.399956512,0.592591809,2.362429738,0.018155583,0.068907906,1.161730946,"Not Sig","Unchanged","Tnfrsf11a","Promoter"
"965",4072,4072,"2.118993039",131.5203752,0.020010254,0.439030674,0.04557826,0.963646398,0.981452697,0.008130627,"Not Sig","Unchanged","Bcl2","Promoter"
"966",4073,4073,"2.842599684",695.984687,1.770887271,0.69471913,2.549069394,0.010801081,0.047051721,1.327424491,"Not Sig","Unchanged","Bcl2","Promoter"
"992",4279,4279,"2.912660079",817.824428,1.140218249,0.489788189,2.327982327,0.019913042,0.073724029,1.13239094,"Not Sig","Unchanged","Ralb","Promoter"
"1005",4340,4340,"2.397114095",249.5250179,0.792612386,0.711909068,1.113361834,0.26555306,0.452573795,0.344310596,"Not Sig","Unchanged","C1ql2","Promoter"
"1006",4341,4341,"2.345967987",221.8032918,0.803991176,0.618709556,1.299464617,0.193784529,0.367546051,0.434688239,"Not Sig","Unchanged","C1ql2","Promoter"
"1017",4445,4445,"2.677155435",475.5053804,0.839343822,0.626997526,1.338671665,0.180677585,0.350455726,0.45536684,"Not Sig","Unchanged","Dpp10","Promoter"
"1031",4555,4555,"2.407172752",255.371691,0.860730305,0.451651244,1.905741027,0.056683814,0.156949102,0.804241165,"Not Sig","Unchanged","Tmem163","Promoter"
"1032",4556,4556,"1.270037337",18.62247232,0.998177991,0.691639184,1.443206247,0.14896238,0.307600711,0.512012665,"Not Sig","Unchanged","Tmem163","Promoter"
"1033",4569,4569,"2.049814691",112.1539802,2.014826851,0.452885266,4.448868185,8.63e-06,0.000237152,3.624973217,"Sig","Up","Tmem163","Promoter"
"1034",4570,4570,"1.510126824",32.36881673,0.936155143,0.609656562,1.535545095,0.124649989,0.272194874,0.565120058,"Not Sig","Unchanged","Tmem163","Promoter"
"1035",4571,4571,"2.766259663",583.7940477,2.179386063,0.667157516,3.266673929,0.001088189,0.008776178,2.056694592,"Sig","Up","Tmem163","Promoter"
"1036",4572,4572,"1.89561359",78.63458327,1.193099328,0.49166094,2.426670967,0.015238069,0.060556951,1.217835998,"Not Sig","Unchanged","Tmem163","Promoter"
"1076",4728,4728,"2.087175305",122.2292944,0.583310436,0.49611043,1.17576733,0.239687865,0.423055838,0.373602307,"Not Sig","Unchanged","Rassf5","Promoter"
"1077",4729,4729,"1.654728195",45.15732368,-0.591728392,0.558311233,-1.059853998,0.289211026,0.478382129,0.320225052,"Not Sig","Unchanged","Rassf5","Promoter"
"1078",4734,4734,"2.877251923",753.7926928,2.076723756,0.607241809,3.41992881,0.000626375,0.005877156,2.230832788,"Sig","Up","Rassf5","Promoter"
"1079",4735,4735,"2.025047833",105.9370397,0.70258352,0.443609028,1.583789951,0.113241527,0.255089086,0.593308122,"Not Sig","Unchanged","Rassf5","Promoter"
"1080",4736,4736,"2.291325809",195.5806156,1.083361463,0.352857745,3.070249922,0.002138797,0.014370113,1.842539807,"Not Sig","Unchanged","Rassf5","Promoter"
"1112",4810,4810,"1.572610777",37.37754538,0.771216216,0.636329128,1.21197692,0.225521216,0.406266919,0.391188539,"Not Sig","Unchanged","Mfsd4a","Promoter"
"1113",4811,4811,"1.355700691",22.68301035,-0.785559218,0.665345091,-1.180679363,0.237730123,0.420697833,0.376029725,"Not Sig","Unchanged","Mfsd4a","Promoter"
"1114",4813,4813,"2.278391441",189.8416243,0.303908053,0.436777907,0.695795387,0.486556978,0.664603735,0.177437222,"Not Sig","Unchanged","Mfsd4a","Promoter"
"1115",4814,4814,"1.793742901",62.19319978,0.842313547,0.532868735,1.580714894,0.113943241,0.256164046,0.591481827,"Not Sig","Unchanged","Mfsd4a","Promoter"
"1116",4815,4815,"2.860477432",725.2327905,2.500287426,0.498067423,5.019977842,5.17e-07,2.71e-05,4.567385506,"Sig","Up","Mfsd4a","Promoter"
"1117",4819,4819,"2.35133556",224.5616341,0.889130811,0.529986346,1.677648524,0.093415734,0.223173722,0.651356943,"Not Sig","Unchanged","Cdk18","Promoter"
"1118",4824,4824,"2.573308438",374.3763773,1.956114669,0.420495289,4.651930043,3.29e-06,0.000111366,3.953247712,"Not Sig","Unchanged","Cdk18","Promoter"
"1125",4851,4851,"2.898232185",791.1014581,2.164786801,0.530902927,4.077556725,4.55e-05,0.000837557,3.076985576,"Sig","Up","Klhdc8a","Promoter"
"1126",4852,4852,"2.019028175",104.4787998,1.53088738,0.452490318,3.383248918,0.000716337,0.00649743,2.187258409,"Not Sig","Unchanged","Klhdc8a","Promoter"
"1177",5045,5045,"1.491740524",31.02705278,0.004075138,0.649471004,0.006274549,0.994993667,0.997551134,0.001064833,"Not Sig","Unchanged","Atp2b4","Promoter"
"1178",5046,5046,"1.629141543",42.57371442,-0.524305446,0.545177732,-0.961714713,0.33619293,0.527217813,0.278009925,"Not Sig","Unchanged","Atp2b4","Promoter"
"1179",5050,5050,"1.594087124",39.27237118,2.251060475,0.630796652,3.568599274,0.000358895,0.00390226,2.408683842,"Sig","Up","Atp2b4","Promoter"
"1180",5057,5057,"2.714974055",518.7690464,1.000150103,0.335506027,2.981019784,0.002872902,0.01784049,1.748593231,"Not Sig","Unchanged","Atp2b4","Promoter"
"1181",5070,5070,"2.165320511",146.3256664,0.493537152,0.657441628,0.750693493,0.45283714,0.635487751,0.196892816,"Not Sig","Unchanged","Optc","Promoter"
"1182",5071,5071,"2.828934551",674.4263823,0.727617838,0.366587242,1.984842225,0.047162028,0.137544086,0.86155808,"Not Sig","Unchanged","Optc","Promoter"
"1191",5112,5112,"1.791226466",61.83387534,0.873875776,0.419283113,2.084214097,0.037140697,0.115948456,0.93573503,"Not Sig","Unchanged","Adora1","Promoter"
"1192",5113,5113,"1.735999632",54.45021914,1.066314999,0.460673394,2.314687616,0.020630034,0.075712709,1.120831217,"Not Sig","Unchanged","Adora1","Promoter"
"1193",5114,5114,"2.641612435",438.1395267,1.594007169,0.537332316,2.966520201,0.003011906,0.01847162,1.733495018,"Not Sig","Unchanged","Adora1","Promoter"
"1207",5148,5148,"1.711174823",51.42506186,1.571744012,0.595387269,2.639868357,0.008293824,0.038690461,1.412396097,"Not Sig","Unchanged","Syt2","Promoter"
"1208",5149,5149,"2.635928692",432.442821,2.404754899,0.595347977,4.03924258,5.36e-05,0.000949574,3.022471258,"Sig","Up","Syt2","Promoter"
"1209",5161,5161,"2.736629095",545.2919604,0.951652777,0.394102624,2.41473342,0.01574673,0.062033203,1.207375793,"Not Sig","Unchanged","Syt2","Promoter"
"1256",5319,5319,"2.569866246",371.420821,2.299908382,0.631193855,3.643743305,0.000268701,0.003147663,2.502011703,"Sig","Up","Lad1","Promoter"
"1258",5326,5326,"1.861005467",72.61150973,0.422173349,0.464526936,0.908824259,0.363442899,0.55462465,0.256000832,"Not Sig","Unchanged","Pkp1","Promoter"
"1259",5327,5327,"2.156982036",143.5430057,1.076704077,0.703895588,1.529636064,0.126106838,0.274433708,0.561562546,"Not Sig","Unchanged","Pkp1","Promoter"
"1285",5376,5376,"3.149140945",1409.746239,2.694940422,0.675472146,3.989713623,6.62e-05,0.001108791,2.955150203,"Sig","Up","Gpr25","Promoter"
"1319",5596,5596,"1.824251521",66.71930616,-0.708820242,0.465366695,-1.523143468,0.127722816,0.276884341,0.557701605,"Not Sig","Unchanged","Brinp3","Promoter"
"1320",5597,5597,"1.617041187",41.40389391,0.714201005,0.617030149,1.157481536,0.247075679,0.431646157,0.364872121,"Not Sig","Unchanged","Brinp3","Promoter"
"1321",5598,5598,"2.141443573",138.4980227,-0.110075313,0.435590637,-0.25270358,0.800497281,0.889108385,0.051045294,"Not Sig","Unchanged","Brinp3","Promoter"
"1322",5599,5599,"1.642690647",43.92286359,0.116693233,0.464924877,0.250993738,0.80181895,0.889956637,0.050631154,"Not Sig","Unchanged","Brinp3","Promoter"
"1338",5747,5747,"1.680294891",47.89551985,0.642517836,0.536993625,1.196509243,0.231497894,0.413359184,0.383672408,"Not Sig","Unchanged","Rgl1","Promoter"
"1339",5749,5749,"2.587057066",386.4177484,1.100268011,0.540028885,2.03742437,0.041607534,0.12564903,0.90084086,"Not Sig","Unchanged","Rgl1","Promoter"
"1340",5758,5758,"3.245541839",1760.118223,1.721509692,0.650069623,2.648192796,0.008092336,0.037965224,1.420614031,"Not Sig","Unchanged","Rgl1","Promoter"
"1345",5766,5766,"2.847689237",704.189,0.377520714,0.412760635,0.914623834,0.360389142,0.55163337,0.25834947,"Not Sig","Unchanged","Nmnat2","Promoter"
"1346",5784,5784,"1.949428089",89.00780453,0.306201137,0.80630352,0.379759147,0.704124211,0.826930745,0.082530861,"Not Sig","Unchanged","Nmnat2","Promoter"
"1347",5795,5795,"2.36136343",229.8070937,0.473727566,0.361595999,1.310101792,0.190161402,0.362775606,0.440361923,"Not Sig","Unchanged","Nmnat2","Promoter"
"1348",5799,5799,"1.780380434",60.30876486,0.291673544,0.549064512,0.531219079,0.595266973,0.750256632,0.124790157,"Not Sig","Unchanged","Lamc2","Promoter"
"1349",5803,5803,"2.457309296",286.6218505,2.029883868,0.623860845,3.253744622,0.001138946,0.009080907,2.041870763,"Sig","Up","Lamc2","Promoter"
"1350",5804,5804,"1.571893477",37.3158619,0.674520566,0.610901567,1.104139525,0.269532618,0.457084601,0.34000341,"Not Sig","Unchanged","Lamc2","Promoter"
"1354",5825,5825,"2.829460439",675.2435419,1.901533625,0.547226107,3.474859116,0.000511122,0.005066094,2.295326791,"Not Sig","Unchanged","Shcbp1l","Promoter"
"1357",5840,5840,"2.548651561",353.7134389,1.523010091,0.40265466,3.782422616,0.000155309,0.002100505,2.677676323,"Not Sig","Unchanged","Rgs8","Promoter"
"1358",5841,5841,"1.58930729",38.84251034,0.92024036,0.524923694,1.753093585,0.079585945,0.199379058,0.700320461,"Not Sig","Unchanged","Rgs8","Promoter"
"1359",5842,5842,"2.406235853",254.8213742,0.23061925,0.375851097,0.613592063,0.53948493,0.707387005,0.150342923,"Not Sig","Unchanged","Rgs8","Promoter"
"1360",5843,5843,"2.445408353",278.8742101,1.095596898,0.409518535,2.67532921,0.00746559,0.035772656,1.446448817,"Not Sig","Unchanged","Rgs8","Promoter"
"1361",5854,5854,"2.509940716",323.5494876,1.927559307,0.372876853,5.169426018,2.35e-07,1.44e-05,4.841459544,"Not Sig","Unchanged","Rgs16","Promoter"
"1362",5855,5855,"1.828068262",67.30824429,0.34453573,0.405195765,0.8502945,0.395161374,0.584601225,0.233140279,"Not Sig","Unchanged","Rgs16","Promoter"
"1371",5892,5892,"1.943799443",87.86166783,0.614200906,0.419409067,1.464443558,0.143072794,0.299185178,0.524059926,"Not Sig","Unchanged","Cacna1e","Promoter"
"1372",5908,5908,"2.706195499",508.3882436,0.882319366,0.507259894,1.739383256,0.081967371,0.203446989,0.691548734,"Not Sig","Unchanged","Cacna1e","Promoter"
"1373",5922,5922,"1.59542808",39.39381852,-2.440632936,0.566934309,-4.30496602,1.67e-05,0.000393628,3.404914302,"Sig","Down","Cacna1e","Promoter"
"1374",5929,5929,"2.211674358",162.8074816,0.998676959,0.568066169,1.75802928,0.078742527,0.197869047,0.703622138,"Not Sig","Unchanged","Cacna1e","Promoter"
"1375",5930,5930,"2.709937471",512.7875488,0.231588065,0.408948767,0.566300926,0.571189231,0.73187011,0.135565989,"Not Sig","Unchanged","Cacna1e","Promoter"
"1408",6050,6050,"1.518547023",33.00251391,0.99626839,0.634224815,1.570844228,0.116218836,0.259678057,0.585564747,"Not Sig","Unchanged","Fam163a","Promoter"
"1409",6051,6051,"2.200296375",158.5975138,1.411733214,0.710363366,1.987339551,0.046884782,0.136997327,0.863287906,"Not Sig","Unchanged","Fam163a","Promoter"
"1451",6219,6219,"2.401456655",252.0325627,0.651446949,0.45884843,1.419743223,0.15568245,0.317060124,0.498858375,"Not Sig","Unchanged","Tnr","Promoter"
"1452",6236,6236,"2.016882445",103.9638717,-2.409577836,0.479841756,-5.021609327,5.12e-07,2.69e-05,4.570297931,"Sig","Down","Tnr","Promoter"
"1477",6341,6341,"1.996960706",99.30261971,0.009920467,0.356371804,0.027837407,0.977791831,0.988591781,0.004983004,"Not Sig","Unchanged","Dnm3","Promoter"
"1478",6354,6354,"1.364716119",23.15880355,0.278504444,0.565786513,0.492242988,0.622547578,0.770232131,0.113378369,"Not Sig","Unchanged","Dnm3","Promoter"
"1479",6361,6361,"3.005263901",1012.194333,1.50644876,0.509456116,2.956974532,0.003106738,0.018897528,1.723594991,"Not Sig","Unchanged","Dnm3","Promoter"
"1504",6424,6424,"1.742015074",55.20966016,1.25910537,0.482985054,2.606924087,0.009135961,0.041550518,1.38142356,"Not Sig","Unchanged","Atp1b1","Promoter"
"1505",6425,6425,"1.792145228",61.96482507,0.808623921,0.421545074,1.918238336,0.055080797,0.153762503,0.81314956,"Not Sig","Unchanged","Atp1b1","Promoter"
"1506",6426,6426,"3.145460729",1397.850509,1.895213982,0.558344664,3.394344219,0.000687932,0.006297332,2.200843434,"Not Sig","Unchanged","Atp1b1","Promoter"
"1537",6588,6588,"3.125910654",1336.32057,2.060305389,0.639045503,3.224035502,0.001263977,0.009779783,2.009670785,"Sig","Up","Fam78b","Promoter"
"1538",6589,6589,"2.144401447",139.4445184,1.324942925,0.627000912,2.113143536,0.034588484,0.11011798,0.958141765,"Not Sig","Unchanged","Fam78b","Promoter"
"1548",6653,6653,"2.449491351",281.5083951,1.365089451,0.728693948,1.87333716,0.061021842,0.16545202,0.781327925,"Not Sig","Unchanged","Lmx1a","Promoter"
"1549",6654,6654,"1.457051568",28.64518084,0.14721101,0.565602042,0.260273123,0.794653103,0.885569664,0.052777269,"Not Sig","Unchanged","Lmx1a","Promoter"
