"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A2m",453.797818731184,-0.267703780644319,0.150027383617489,-1.78436612163323,0.0743641923233277,0.309456960082528
"A3galt2",14.1829397228386,0.547350929512719,0.741950668659569,0.737718763029865,0.460685367835544,NA
"A4galt",136.279531550155,-0.134140604783297,0.242681032887117,-0.552744494233681,0.580438381083524,NA
"AA386476",6.15917105519491,2.12986398673802,1.33928952526717,1.59029391819751,0.111768568883669,NA
"AA387200",4.36831218863231,1.33183274390651,1.43866984602636,0.925738971721045,0.354581649541328,NA
"AA413626",2.53612003576976,1.82042826312454,1.89374835592405,0.961283085701356,0.336409850148623,NA
"AA414768",23.0371379716876,0.0450066116596541,0.608975536982705,0.0739054509195044,0.941085618506679,NA
"AA465934",15.304705560355,0.114062083461228,0.707652930333853,0.161183651719518,0.871948756793893,NA
"AA474408",12.7524236282524,0.0717571771483002,0.855846152061332,0.0838435470855022,0.93318082432258,NA
"AA543186",6.32639660737584,0.58795686265736,1.15116468641872,0.510749564848536,0.609526429246981,NA
"AA914427",6.18159805423852,0.467997806821425,1.08094854094201,0.432951050947883,0.665050331011027,NA
"AA986860",24.4780115074379,-0.436286271476775,0.561107962617992,-0.777544252698126,0.436837736560295,NA
"AB041806",18.6102397881503,0.104300472528283,0.684440285933655,0.152387979889298,0.878880937016107,NA
"AB124611",16.5857265787975,0.877641976895967,0.70356394495201,1.24742318476231,0.212242369793332,NA
"AC026385.1",11.0366694303052,0.474588916936802,0.866848218352808,0.54748790721243,0.584043576182198,NA
"AC061963.1",25.7337546480411,-0.348154277453521,0.540231486608451,-0.644453879649293,0.519281155510219,NA
"AC079441.1",110.810494462559,-0.799628656447044,0.273944748471119,-2.91894135919655,0.00351222287117591,NA
"AC090479.2",34.3864672485313,-0.448544881457318,0.47768053429895,-0.939005986743019,0.347727670605876,NA
"AC093020.1",6.26038673672228,-0.844611137351729,1.12621506519545,-0.749955460065833,0.453281530484588,NA
"AC098880.2",100.284888804435,-0.440664163275547,0.288853313502782,-1.52556381622156,0.127118529207128,NA
"AC102055.1",15.1147234514794,-0.476486995742336,0.704196645862684,-0.676639115709804,0.498634954747818,NA
"AC102132.1",96.9089430292671,-0.00483374473979465,0.293741366643056,-0.0164557848798615,0.986870775861156,NA
"AC102496.1",46.8705612127697,-0.228057767947376,0.420557182105889,-0.542275290141056,0.587628875347197,NA
"AC105304.4",1.63638797753912,-1.45032334697071,2.44903394538314,-0.592202223127543,0.553715180933124,NA
"AC106834.1",10.9436713529473,0.0113907845772086,0.884117732159773,0.0128837870374826,0.989720509624381,NA
"AC107768.1",3.49571072497978,1.80934346913325,1.56136412482305,1.1588222377905,0.246528651076384,NA
"AC107792.1",2.41927131043083,-1.24733266363354,2.10856191337037,-0.59155610073587,0.554147877672435,NA
"AC107792.3",2.25163900674746,4.42956932895022,2.21045704743519,2.00391558573368,0.0450791036994414,NA
"AC109619.1",7.27412320507162,-1.43846260781053,1.2560653858238,-1.14521315852288,0.252120868842619,NA
"AC110206.1",8.43496898510347,-0.309409119308252,0.931131330316484,-0.332293747653283,0.739667460587511,NA
"AC110730.1",5.57215286706045,1.58746559290151,1.29648806024544,1.22443518114697,0.220788104445004,NA
"AC110913.1",1.60020285794602,-2.38328945245672,2.35519150566142,-1.01193021744846,0.311571420043162,NA
"AC111023.1",2.2891601177749,0.774261538393521,1.7411063993102,0.444695131038674,0.656540088442092,NA
"AC113003.1",192.576689693346,-0.18018283614163,0.221210599412006,-0.814530753140083,0.415340961936844,0.729003894402129
"AC113458.1",2.99119183412194,-0.0682128124549155,1.73045243135581,-0.0394190624480042,0.968556282084491,NA
"AC114539.1",27.9077850151625,0.514144155287311,0.552951063147161,0.929818549151569,0.352465040606985,NA
"AC115117.1",41.5250796324599,0.446638970838822,0.458275714875982,0.974607548121311,0.3297549680337,NA
"AC115117.2",10.7608421414385,0.157650866121242,0.912373354691703,0.172792054163521,0.862814882957448,NA
"AC115119.1",1.75130464932086,-0.50841409405385,2.10254626648988,-0.241808754535817,0.808928355052879,NA
"AC115631.1",7.77444852490627,0.153218473883947,0.974510982867582,0.157226010355561,0.875066729929886,NA
"AC115752.1",6.35795913808706,-0.813942964041022,1.14584844594455,-0.710340854344025,0.477492790968574,NA
"AC116597.1",4.48686690487053,-0.0790790997636149,1.2963949411503,-0.0609992350737248,0.951359818245572,NA
"AC117239.2",3.39452156381763,-0.0590416378619803,1.57808093009853,-0.0374135677935693,0.970155254710333,NA
"AC117612.1",1.79768561061046,1.45653904635338,2.08205695499463,0.699567340297438,0.484197544746249,NA
"AC117700.1",1.60684514365457,0.942326453316181,2.51353153617488,0.374901384667018,0.707733809238363,NA
"AC119228.1",33.0508366063,-0.0315498268866111,0.504026519250166,-0.0625955692441489,0.950088557731248,NA
"AC119957.1",11.0691229412337,0.379661356248807,0.850915027610356,0.446180104863136,0.655467152906223,NA
"AC120159.1",61.511317900939,-0.217178661388666,0.384777851501629,-0.564426098178749,0.572464181634404,NA
"AC121603.3",2.99513021318647,-0.0846986667550315,1.53553435453897,-0.0551590828981885,0.956011726397176,NA
"AC121783.1",2.71034374795355,-0.147505070177065,1.74154297217538,-0.084697921632571,0.932501548328637,NA
"AC121821.1",31.5947924586024,0.520410059210609,0.519302907088742,1.00213199677251,0.316279846110857,NA
"AC121821.3",995.27033498692,-0.0362687575190077,0.105213828626427,-0.344714739426353,0.730308836126821,0.903601861931546
"AC121874.1",1.48953504755227,-0.880285838402541,2.57496539716024,-0.341863171976349,0.732453866088591,NA
"AC121957.1",38.1287655040646,-0.614038740836303,0.486493097881561,-1.26217359199985,0.206886328971004,NA
"AC122117.2",1.63123229504623,2.44933414441648,2.34798570263355,1.04316399442691,0.296872346113853,NA
"AC122119.2",1.76201273898885,-1.28415719755273,2.12240936614489,-0.605046895305238,0.545147837810863,NA
"AC122253.2",2.97126365891237,-0.870449665884875,1.6666219605971,-0.522283809084708,0.601472740553255,NA
"AC122253.3",1.72664277841493,2.44842415234963,2.49893495564661,0.979787067613409,0.327191237089657,NA
"AC122399.1",61.040542432633,-0.454341415664859,0.430230983429651,-1.05604066923076,0.290949634765103,NA
"AC122442.1",151.10545219343,-0.0191748042252737,0.230830518021099,-0.0830687570675597,0.933796868209446,0.979898530598375
"AC122453.1",6.87413879475266,-0.413414537900957,1.06191694885715,-0.389309670917183,0.697047083155945,NA
"AC122487.1",25.5298270384803,0.399812405718116,0.542608937843641,0.736833431655205,0.461223649853714,NA
"AC122821.1",9.0268101682181,-0.016035367726938,0.895927629909848,-0.0178980613964897,0.985720175548769,NA
"AC122861.4",104.244668927752,-0.0069005455723643,0.289868663365529,-0.0238057660053533,0.981007540746843,NA
"AC122898.1",15.002374649666,0.339311053924269,0.751030879119913,0.45179374558059,0.651417575839124,NA
"AC124108.1",20.8853463486482,-0.424076834796828,0.663438866111218,-0.639210116348137,0.522686251890083,NA
"AC124169.1",5.04212111477017,0.934988457256394,1.3861839298412,0.674505335928621,0.499990094490728,NA
"AC124502.1",52.6857132687364,-0.215829038943399,0.411034561278587,-0.525087326652116,0.599522485763434,NA
